"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1099","Позитивный тест: удаление билд конфигурации","","Sat Mar 14 17:10:42 UTC 2026","passed","Sat Mar 14 17:10:43 UTC 2026","","api.ManageBuildTypeTest","api.ManageBuildTypeTest","userDeleteBuildTypeTest"
"","10709","shouldAuthorizeOrUnauthorizeAgentById(String, String, CreateUserResponse, Agent[]) [1] bodyMessage=false, responseText=false","","Sat Mar 14 17:10:37 UTC 2026","passed","Sat Mar 14 17:10:48 UTC 2026","","api.AgentsTest","api.AgentsTest","shouldAuthorizeOrUnauthorizeAgentById"
"","670","Позитивный тест: создание проекта","","Sat Mar 14 17:10:44 UTC 2026","passed","Sat Mar 14 17:10:45 UTC 2026","","api.ProjectManagementTest","api.ProjectManagementTest","userCreateProjectTest"
"","1073","Создание пользователя админом","","Sat Mar 14 17:10:42 UTC 2026","passed","Sat Mar 14 17:10:43 UTC 2026","","api.UsersPermissionsTest","api.UsersPermissionsTest","createAdminUser"
"","619","Создание нового рута","","Sat Mar 14 17:10:43 UTC 2026","passed","Sat Mar 14 17:10:43 UTC 2026","","api.VCSRootTest","api.VCSRootTest","createNewRoot"
"","403","Проверка прав пользователя","","Sat Mar 14 17:10:41 UTC 2026","passed","Sat Mar 14 17:10:42 UTC 2026","","api.UsersPermissionsTest","api.UsersPermissionsTest","getPermissionsForUser"
"","1591","Создание одинакового рута","","Sat Mar 14 17:10:42 UTC 2026","passed","Sat Mar 14 17:10:43 UTC 2026","","api.VCSRootTest","api.VCSRootTest","createDuplicateVcsRoot"
"","519","Позитивный тест: получение информации о созданной билд конфигурации","","Sat Mar 14 17:10:46 UTC 2026","passed","Sat Mar 14 17:10:47 UTC 2026","","api.ManageBuildTypeTest","api.ManageBuildTypeTest","userGetInfoBuildTypeTest"
"","451","shouldReturnZeroBuildStepsInNewlyCreatedBuild(CreateUserResponse, ProjectResponse, CreateBuildTypeResponse)","","Sat Mar 14 17:10:40 UTC 2026","passed","Sat Mar 14 17:10:41 UTC 2026","","api.BuildStepsTest","api.BuildStepsTest","shouldReturnZeroBuildStepsInNewlyCreatedBuild"
"","403","Негативный тест: удаление несуществующей билд конфигурации","","Sat Mar 14 17:10:44 UTC 2026","passed","Sat Mar 14 17:10:45 UTC 2026","","api.ManageBuildTypeTest","api.ManageBuildTypeTest","userDeleteNotExistBuildTypeTest"
