"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1280","Позитивный тест: получение информации о созданной билд конфигурации","","Sat Mar 14 10:47:13 UTC 2026","passed","Sat Mar 14 10:47:14 UTC 2026","","api.ManageBuildTypeTest","api.ManageBuildTypeTest","userGetInfoBuildTypeTest"
"","2927","shouldAuthorizeOrUnauthorizeAgentById(String, String, CreateUserResponse, Agent[]) [1] bodyMessage=false, responseText=false","","Sat Mar 14 10:47:08 UTC 2026","passed","Sat Mar 14 10:47:11 UTC 2026","","api.AgentsTest","api.AgentsTest","shouldAuthorizeOrUnauthorizeAgentById"
"","402","Позитивный тест: получение информации о списке созданных билд конфигураций","","Sat Mar 14 10:47:16 UTC 2026","passed","Sat Mar 14 10:47:16 UTC 2026","","api.ManageBuildTypeTest","api.ManageBuildTypeTest","userGetInfoBuildTypeListTest"
"","35575","userCanNotCreateBuildTypeWithSameNameTest(CreateUserResponse, ProjectResponse)","","Sat Mar 14 10:47:24 UTC 2026","failed","Sat Mar 14 10:48:00 UTC 2026","","ui.ManageBuildTypeTest","ui.ManageBuildTypeTest","userCanNotCreateBuildTypeWithSameNameTest"
"","29894","Негативный тест: для несуществующего проекта в поиске sidebar отображается предложение создать проект","","Sat Mar 14 10:47:24 UTC 2026","passed","Sat Mar 14 10:47:54 UTC 2026","","ui.ProjectsUITest","ui.ProjectsUITest","nonexistentProjectShouldSuggestCreateProjectInSidebarTest"
"","947","Негативный тест: удаление билд конфигурации без прав админа","","Sat Mar 14 10:47:14 UTC 2026","passed","Sat Mar 14 10:47:15 UTC 2026","","api.ManageBuildTypeTest","api.ManageBuildTypeTest","userDeleteBuildTypeWithoutRulesTest"
"","46908","userCanCreateBuildTypeTest(CreateUserResponse, ProjectResponse)","","Sat Mar 14 10:47:27 UTC 2026","failed","Sat Mar 14 10:48:14 UTC 2026","","ui.ManageBuildTypeTest","ui.ManageBuildTypeTest","userCanCreateBuildTypeTest"
"","1","userCanGetInfoAboutQueuedBuildById(CreateUserResponse, ProjectResponse, CreateBuildTypeResponse)","","Sat Mar 14 10:47:05 UTC 2026","skipped","Sat Mar 14 10:47:05 UTC 2026","","api.BuildQueueTest","api.BuildQueueTest","userCanGetInfoAboutQueuedBuildById"
"","5","userCanDisableAgent(CreateUserResponse, Agent[])","","Sat Mar 14 10:47:24 UTC 2026","skipped","Sat Mar 14 10:47:24 UTC 2026","","ui.AgentsTest","ui.AgentsTest","userCanDisableAgent"
"","347","Позитивный тест: создание билд конфигурации","","Sat Mar 14 10:47:15 UTC 2026","passed","Sat Mar 14 10:47:16 UTC 2026","","api.ManageBuildTypeTest","api.ManageBuildTypeTest","userCreateBuildTypeTest"
"","389","Позитивный тест: получение информации о проекте по id","","Sat Mar 14 10:47:15 UTC 2026","passed","Sat Mar 14 10:47:15 UTC 2026","","api.ProjectManagementTest","api.ProjectManagementTest","userGetProjectByIdTest"
"","980","Позитивный тест: удаление проекта","","Sat Mar 14 10:47:11 UTC 2026","passed","Sat Mar 14 10:47:12 UTC 2026","","api.ProjectManagementTest","api.ProjectManagementTest","userDeleteProjectTest"
"","2487","shouldReturnListOfAuthorizedAgents(CreateUserResponse, Agent[])","","Sat Mar 14 10:47:13 UTC 2026","passed","Sat Mar 14 10:47:16 UTC 2026","","api.AgentsTest","api.AgentsTest","shouldReturnListOfAuthorizedAgents"
"","351","Негативный тест: удаление несуществующего проекта","","Sat Mar 14 10:47:11 UTC 2026","passed","Sat Mar 14 10:47:11 UTC 2026","","api.ProjectManagementTest","api.ProjectManagementTest","userDeleteNotExistProjectTest"
"","834","shouldReturnZeroBuildStepsInNewlyCreatedBuild(CreateUserResponse, ProjectResponse, CreateBuildTypeResponse)","","Sat Mar 14 10:47:12 UTC 2026","passed","Sat Mar 14 10:47:13 UTC 2026","","api.BuildStepsTest","api.BuildStepsTest","shouldReturnZeroBuildStepsInNewlyCreatedBuild"
"","1244","shouldDeleteExistingStepById(CreateUserResponse, ProjectResponse, CreateBuildTypeResponse)","","Sat Mar 14 10:47:13 UTC 2026","passed","Sat Mar 14 10:47:14 UTC 2026","","api.BuildStepsTest","api.BuildStepsTest","shouldDeleteExistingStepById"
